txn_id,account_id,posted_date,amount,merchant,mcc,category_lvl1,category_lvl2
T41997,895705036270,2025-05-05,-108.02,Grocer,GRS,Food,Groceries
T04314,895705036270,2025-05-06,-102.35,Grocer,GRS,Food,Groceries
T34038,229494622814,2025-05-26,-109.57,Grocer,GRS,Food,Groceries
T85190,229494622814,2025-05-04,-32.46,Grocer,GRS,Food,Groceries
T26696,229494622814,2025-05-12,-52.91,Restaurant,DIN,Food,Dining
T43819,471189130314,2025-05-16,-27.05,Restaurant,DIN,Food,Dining
T49586,895705036270,2025-05-14,-17.79,Restaurant,DIN,Food,Dining
T48625,895705036270,2025-05-16,-74.6,Pepco,UTL,Utilities,Pepco
T50373,229494622814,2025-05-17,-164.9,Verizon,UTL,Utilities,Verizon
T14946,229494622814,2025-06-15,2498.4,Employer,PAY,Income,Salary
T64639,471189130314,2025-06-29,2263.39,Employer,PAY,Income,Salary
T27906,229494622814,2025-06-02,-1850.0,LandlordRent,HOU,Housing,Rent
T74133,471189130314,2025-06-12,-40.08,Grocer,GRS,Food,Groceries
T49140,229494622814,2025-06-18,-68.81,Grocer,GRS,Food,Groceries
T21918,471189130314,2025-06-08,-74.41,Grocer,GRS,Food,Groceries
T99828,229494622814,2025-06-15,-68.19,Grocer,GRS,Food,Groceries
T64001,895705036270,2025-06-04,-33.84,Grocer,GRS,Food,Groceries
T19127,471189130314,2025-06-08,-88.53,Grocer,GRS,Food,Groceries
T29574,229494622814,2025-06-05,-21.83,Grocer,GRS,Food,Groceries
T74571,229494622814,2025-06-17,-33.13,Grocer,GRS,Food,Groceries
T79508,229494622814,2025-06-04,-74.44,Grocer,GRS,Food,Groceries
T22014,229494622814,2025-06-08,-14.04,Restaurant,DIN,Food,Dining
T86719,895705036270,2025-06-05,-49.53,Restaurant,DIN,Food,Dining
T34099,471189130314,2025-06-27,-59.98,Restaurant,DIN,Food,Dining
T89682,895705036270,2025-06-13,-27.28,Restaurant,DIN,Food,Dining
T84438,895705036270,2025-06-07,-145.09,Pepco,UTL,Utilities,Pepco
T10525,895705036270,2025-06-09,-149.29,Verizon,UTL,Utilities,Verizon
T29808,895705036270,2025-07-15,2785.59,Employer,PAY,Income,Salary
T03057,471189130314,2025-07-29,2851.88,Employer,PAY,Income,Salary
T99485,471189130314,2025-07-02,-2571.0,LandlordRent,HOU,Housing,Rent
T72258,471189130314,2025-07-16,-63.12,Grocer,GRS,Food,Groceries
T32113,229494622814,2025-07-25,-20.15,Grocer,GRS,Food,Groceries
T67460,895705036270,2025-07-04,-99.55,Grocer,GRS,Food,Groceries
T46777,895705036270,2025-07-07,-103.52,Grocer,GRS,Food,Groceries
T85955,229494622814,2025-07-09,-76.54,Grocer,GRS,Food,Groceries
T66272,229494622814,2025-07-12,-49.34,Restaurant,DIN,Food,Dining
T16080,471189130314,2025-07-04,-45.1,Restaurant,DIN,Food,Dining
T90592,229494622814,2025-07-12,-22.36,Restaurant,DIN,Food,Dining
T20143,895705036270,2025-07-20,-38.76,Restaurant,DIN,Food,Dining
T58516,895705036270,2025-07-10,-42.47,Restaurant,DIN,Food,Dining
T55218,229494622814,2025-07-10,-53.09,Restaurant,DIN,Food,Dining
T82055,471189130314,2025-07-09,-13.1,Restaurant,DIN,Food,Dining
T13063,471189130314,2025-07-16,-157.39,Pepco,UTL,Utilities,Pepco
T86471,471189130314,2025-07-19,-128.49,Verizon,UTL,Utilities,Verizon
T03253,895705036270,2025-08-15,2417.1,Employer,PAY,Income,Salary
T97536,471189130314,2025-08-29,2427.12,Employer,PAY,Income,Salary
T66374,229494622814,2025-08-02,-2438.0,LandlordRent,HOU,Housing,Rent
T61926,895705036270,2025-08-21,-72.29,Grocer,GRS,Food,Groceries
T84879,229494622814,2025-08-19,-83.77,Grocer,GRS,Food,Groceries
T91772,471189130314,2025-08-24,-83.11,Grocer,GRS,Food,Groceries
T53894,471189130314,2025-08-23,-46.93,Grocer,GRS,Food,Groceries
T05460,229494622814,2025-08-14,-44.2,Grocer,GRS,Food,Groceries
T21023,229494622814,2025-08-07,-69.04,Grocer,GRS,Food,Groceries
T15574,895705036270,2025-08-09,-13.96,Restaurant,DIN,Food,Dining
T74491,471189130314,2025-08-04,-41.36,Restaurant,DIN,Food,Dining
T52105,895705036270,2025-08-21,-30.72,Restaurant,DIN,Food,Dining
T43171,895705036270,2025-08-15,-52.88,Restaurant,DIN,Food,Dining
T26057,229494622814,2025-08-11,-16.23,Restaurant,DIN,Food,Dining
T45825,471189130314,2025-08-13,-15.81,Restaurant,DIN,Food,Dining
T68459,471189130314,2025-08-16,-44.02,Restaurant,DIN,Food,Dining
T12163,471189130314,2025-08-15,-170.96,Pepco,UTL,Utilities,Pepco
T25592,229494622814,2025-08-11,-100.04,Verizon,UTL,Utilities,Verizon
T11238,471189130314,2025-09-15,2435.98,Employer,PAY,Income,Salary
T04108,471189130314,2025-09-29,2715.39,Employer,PAY,Income,Salary
T94200,895705036270,2025-09-02,-2762.0,LandlordRent,HOU,Housing,Rent
T33410,471189130314,2025-09-14,-26.1,Grocer,GRS,Food,Groceries
T66257,895705036270,2025-09-21,-71.39,Grocer,GRS,Food,Groceries
T50995,229494622814,2025-09-20,-22.47,Grocer,GRS,Food,Groceries
T54900,471189130314,2025-09-19,-82.65,Grocer,GRS,Food,Groceries
T87136,895705036270,2025-09-15,-97.32,Grocer,GRS,Food,Groceries
T60926,471189130314,2025-09-11,-112.48,Grocer,GRS,Food,Groceries
T01912,895705036270,2025-09-13,-96.76,Grocer,GRS,Food,Groceries
T47411,229494622814,2025-09-23,-35.64,Restaurant,DIN,Food,Dining
T92999,471189130314,2025-09-05,-22.66,Restaurant,DIN,Food,Dining
T90805,471189130314,2025-09-09,-52.92,Restaurant,DIN,Food,Dining
T87755,229494622814,2025-09-16,-13.16,Restaurant,DIN,Food,Dining
T55217,471189130314,2025-09-27,-52.81,Restaurant,DIN,Food,Dining
T83075,471189130314,2025-09-22,-24.03,Restaurant,DIN,Food,Dining
T17839,229494622814,2025-09-04,-51.51,Restaurant,DIN,Food,Dining
T84953,895705036270,2025-09-18,-57.49,Pepco,UTL,Utilities,Pepco
T94698,229494622814,2025-09-13,-176.46,Verizon,UTL,Utilities,Verizon
T55297,895705036270,2025-10-15,2561.66,Employer,PAY,Income,Salary
T41201,229494622814,2025-10-29,2421.93,Employer,PAY,Income,Salary
T39182,229494622814,2025-10-02,-2055.0,LandlordRent,HOU,Housing,Rent
T22828,895705036270,2025-10-12,-78.81,Grocer,GRS,Food,Groceries
T78391,471189130314,2025-10-20,-108.86,Grocer,GRS,Food,Groceries
T61444,229494622814,2025-10-05,-39.7,Grocer,GRS,Food,Groceries
T29356,229494622814,2025-10-09,-46.36,Grocer,GRS,Food,Groceries
T44509,229494622814,2025-10-10,-77.04,Grocer,GRS,Food,Groceries
T42930,229494622814,2025-10-10,-24.04,Grocer,GRS,Food,Groceries
T99895,471189130314,2025-10-27,-88.29,Grocer,GRS,Food,Groceries
T54067,471189130314,2025-10-06,-81.26,Grocer,GRS,Food,Groceries
T31772,471189130314,2025-10-18,-50.07,Restaurant,DIN,Food,Dining
T37351,471189130314,2025-10-19,-53.92,Restaurant,DIN,Food,Dining
T33981,229494622814,2025-10-08,-47.99,Restaurant,DIN,Food,Dining
T19375,471189130314,2025-10-14,-48.61,Restaurant,DIN,Food,Dining
T54138,895705036270,2025-10-20,-50.18,Restaurant,DIN,Food,Dining
T13074,895705036270,2025-10-13,-127.88,Pepco,UTL,Utilities,Pepco
T07787,229494622814,2025-10-18,-89.21,Verizon,UTL,Utilities,Verizon
T23059,140076542137,2024-11-15,2647.34,Employer,PAY,Income,Salary
T70587,862748395870,2024-11-29,2359.42,Employer,PAY,Income,Salary
T24935,862748395870,2024-11-02,-2574.0,LandlordRent,HOU,Housing,Rent
T28174,740562751042,2024-11-21,-37.74,Grocer,GRS,Food,Groceries
T41811,740562751042,2024-11-20,-118.85,Grocer,GRS,Food,Groceries
T48330,862748395870,2024-11-26,-89.71,Grocer,GRS,Food,Groceries
T85053,140076542137,2024-11-23,-35.98,Grocer,GRS,Food,Groceries
T77043,740562751042,2024-11-07,-44.81,Grocer,GRS,Food,Groceries
T22851,140076542137,2024-11-04,-74.75,Grocer,GRS,Food,Groceries
T66644,740562751042,2024-11-27,-61.23,Grocer,GRS,Food,Groceries
T58230,862748395870,2024-11-24,-18.49,Restaurant,DIN,Food,Dining
T36619,740562751042,2024-11-21,-51.27,Restaurant,DIN,Food,Dining
T65850,140076542137,2024-11-15,-49.29,Restaurant,DIN,Food,Dining
T32904,140076542137,2024-11-13,-14.12,Restaurant,DIN,Food,Dining
T93926,740562751042,2024-11-15,-56.61,Restaurant,DIN,Food,Dining
T07989,140076542137,2024-11-27,-42.94,Restaurant,DIN,Food,Dining
T43977,862748395870,2024-11-11,-118.94,Pepco,UTL,Utilities,Pepco
T98056,740562751042,2024-11-13,-87.27,Verizon,UTL,Utilities,Verizon
T90070,862748395870,2024-12-15,2204.71,Employer,PAY,Income,Salary
T35871,140076542137,2024-12-29,2789.87,Employer,PAY,Income,Salary
T06480,140076542137,2024-12-02,-2466.0,LandlordRent,HOU,Housing,Rent
T21871,862748395870,2024-12-05,-89.33,Grocer,GRS,Food,Groceries
T75959,140076542137,2024-12-23,-43.66,Grocer,GRS,Food,Groceries
T74590,862748395870,2024-12-23,-26.52,Grocer,GRS,Food,Groceries
T97483,740562751042,2024-12-26,-51.94,Grocer,GRS,Food,Groceries
T36095,862748395870,2024-12-06,-49.72,Grocer,GRS,Food,Groceries
T44156,862748395870,2024-12-03,-87.67,Grocer,GRS,Food,Groceries
T24319,862748395870,2024-12-05,-94.62,Grocer,GRS,Food,Groceries
T50169,862748395870,2024-12-20,-60.6,Grocer,GRS,Food,Groceries
T13781,740562751042,2024-12-11,-34.99,Grocer,GRS,Food,Groceries
T56183,862748395870,2024-12-06,-22.36,Restaurant,DIN,Food,Dining
T62430,140076542137,2024-12-24,-15.25,Restaurant,DIN,Food,Dining
T32457,140076542137,2024-12-04,-12.03,Restaurant,DIN,Food,Dining
T63078,140076542137,2024-12-18,-47.38,Restaurant,DIN,Food,Dining
T70829,740562751042,2024-12-05,-58.82,Restaurant,DIN,Food,Dining
T64788,140076542137,2024-12-11,-11.92,Restaurant,DIN,Food,Dining
T36848,862748395870,2024-12-13,-32.54,Restaurant,DIN,Food,Dining
T66004,862748395870,2024-12-14,-108.33,Pepco,UTL,Utilities,Pepco
T13676,740562751042,2024-12-16,-102.11,Verizon,UTL,Utilities,Verizon
T67708,740562751042,2025-01-15,1770.73,Employer,PAY,Income,Salary
T82619,862748395870,2025-01-29,2874.75,Employer,PAY,Income,Salary
T07255,140076542137,2025-01-02,-2158.0,LandlordRent,HOU,Housing,Rent
T16340,862748395870,2025-01-14,-56.7,Grocer,GRS,Food,Groceries
T27064,740562751042,2025-01-27,-33.67,Grocer,GRS,Food,Groceries
T97227,140076542137,2025-01-23,-79.37,Grocer,GRS,Food,Groceries
T57063,740562751042,2025-01-03,-107.33,Grocer,GRS,Food,Groceries
T87090,740562751042,2025-01-03,-62.21,Grocer,GRS,Food,Groceries
T54013,862748395870,2025-01-16,-94.22,Grocer,GRS,Food,Groceries
T76250,740562751042,2025-01-20,-23.38,Restaurant,DIN,Food,Dining
T59328,740562751042,2025-01-05,-30.79,Restaurant,DIN,Food,Dining
T29269,862748395870,2025-01-06,-48.3,Restaurant,DIN,Food,Dining
T33487,140076542137,2025-01-13,-54.81,Restaurant,DIN,Food,Dining
T94247,862748395870,2025-01-17,-19.27,Restaurant,DIN,Food,Dining
T10852,862748395870,2025-01-08,-53.24,Restaurant,DIN,Food,Dining
T98751,862748395870,2025-01-19,-49.49,Restaurant,DIN,Food,Dining
T34937,862748395870,2025-01-17,-169.71,Pepco,UTL,Utilities,Pepco
T14355,740562751042,2025-01-11,-110.84,Verizon,UTL,Utilities,Verizon
T79828,740562751042,2025-02-15,2499.52,Employer,PAY,Income,Salary
T57753,740562751042,2025-03-01,2140.36,Employer,PAY,Income,Salary
T79374,740562751042,2025-02-02,-2594.0,LandlordRent,HOU,Housing,Rent
T37475,862748395870,2025-02-24,-20.2,Grocer,GRS,Food,Groceries
T47961,140076542137,2025-02-10,-44.83,Grocer,GRS,Food,Groceries
T95308,862748395870,2025-02-05,-33.27,Grocer,GRS,Food,Groceries
T68015,862748395870,2025-02-13,-21.56,Grocer,GRS,Food,Groceries
T50334,740562751042,2025-02-16,-57.2,Grocer,GRS,Food,Groceries
T01460,140076542137,2025-02-25,-111.63,Grocer,GRS,Food,Groceries
T98229,862748395870,2025-02-06,-29.29,Restaurant,DIN,Food,Dining
T66183,862748395870,2025-02-09,-12.74,Restaurant,DIN,Food,Dining
T31384,862748395870,2025-02-20,-35.65,Restaurant,DIN,Food,Dining
T38356,862748395870,2025-02-03,-59.27,Restaurant,DIN,Food,Dining
T97083,140076542137,2025-02-06,-50.28,Restaurant,DIN,Food,Dining
T80417,140076542137,2025-02-24,-30.15,Restaurant,DIN,Food,Dining
T11778,862748395870,2025-02-10,-52.39,Restaurant,DIN,Food,Dining
T25493,140076542137,2025-02-20,-123.12,Pepco,UTL,Utilities,Pepco
T19658,740562751042,2025-02-08,-67.92,Verizon,UTL,Utilities,Verizon
T67740,140076542137,2025-03-15,2218.91,Employer,PAY,Income,Salary
T84619,140076542137,2025-03-29,2486.48,Employer,PAY,Income,Salary
T03361,740562751042,2025-03-02,-2307.0,LandlordRent,HOU,Housing,Rent
T90136,862748395870,2025-03-26,-40.62,Grocer,GRS,Food,Groceries
T92626,140076542137,2025-03-21,-77.79,Grocer,GRS,Food,Groceries
T91497,862748395870,2025-03-13,-65.31,Grocer,GRS,Food,Groceries
T74126,740562751042,2025-03-08,-43.25,Grocer,GRS,Food,Groceries
T41520,140076542137,2025-03-23,-62.03,Grocer,GRS,Food,Groceries
T67596,862748395870,2025-03-06,-71.3,Grocer,GRS,Food,Groceries
T02098,740562751042,2025-03-25,-16.59,Restaurant,DIN,Food,Dining
T77968,740562751042,2025-03-24,-38.12,Restaurant,DIN,Food,Dining
T76173,140076542137,2025-03-15,-34.92,Restaurant,DIN,Food,Dining
T36735,740562751042,2025-03-15,-18.89,Restaurant,DIN,Food,Dining
T05623,140076542137,2025-03-07,-47.49,Restaurant,DIN,Food,Dining
T94391,740562751042,2025-03-10,-37.6,Restaurant,DIN,Food,Dining
T13024,140076542137,2025-03-05,-45.23,Restaurant,DIN,Food,Dining
T65572,140076542137,2025-03-10,-122.42,Pepco,UTL,Utilities,Pepco
T27684,140076542137,2025-03-16,-53.56,Verizon,UTL,Utilities,Verizon
T54335,862748395870,2025-04-15,2220.68,Employer,PAY,Income,Salary
T62187,740562751042,2025-04-29,2613.41,Employer,PAY,Income,Salary
T88551,140076542137,2025-04-02,-2079.0,LandlordRent,HOU,Housing,Rent
T35362,740562751042,2025-04-11,-38.93,Grocer,GRS,Food,Groceries
T30987,862748395870,2025-04-16,-26.69,Grocer,GRS,Food,Groceries
T76926,140076542137,2025-04-15,-100.56,Grocer,GRS,Food,Groceries
T52893,740562751042,2025-04-12,-116.83,Grocer,GRS,Food,Groceries
T09726,740562751042,2025-04-15,-55.27,Grocer,GRS,Food,Groceries
T44309,140076542137,2025-04-07,-22.16,Grocer,GRS,Food,Groceries
T64485,140076542137,2025-04-11,-74.6,Grocer,GRS,Food,Groceries
T47834,140076542137,2025-04-26,-61.46,Grocer,GRS,Food,Groceries
T77368,862748395870,2025-04-09,-53.75,Grocer,GRS,Food,Groceries
T53662,140076542137,2025-04-13,-47.48,Restaurant,DIN,Food,Dining
T85277,862748395870,2025-04-06,-30.18,Restaurant,DIN,Food,Dining
T32450,740562751042,2025-04-19,-51.79,Restaurant,DIN,Food,Dining
T51574,862748395870,2025-04-12,-10.02,Restaurant,DIN,Food,Dining
T06548,140076542137,2025-04-20,-82.23,Pepco,UTL,Utilities,Pepco
T18707,140076542137,2025-04-09,-105.12,Verizon,UTL,Utilities,Verizon
T26119,862748395870,2025-05-15,2653.3,Employer,PAY,Income,Salary
T52830,862748395870,2025-05-29,2357.41,Employer,PAY,Income,Salary
T08205,862748395870,2025-05-02,-2430.0,LandlordRent,HOU,Housing,Rent
T42851,740562751042,2025-05-20,-57.97,Grocer,GRS,Food,Groceries
T85444,740562751042,2025-05-05,-95.43,Grocer,GRS,Food,Groceries
T56864,740562751042,2025-05-17,-105.98,Grocer,GRS,Food,Groceries
T36148,140076542137,2025-05-07,-93.98,Grocer,GRS,Food,Groceries
T30854,140076542137,2025-05-19,-94.74,Grocer,GRS,Food,Groceries
T48396,740562751042,2025-05-24,-65.54,Grocer,GRS,Food,Groceries
T43716,862748395870,2025-05-27,-52.29,Restaurant,DIN,Food,Dining
T07188,862748395870,2025-05-26,-56.75,Restaurant,DIN,Food,Dining
T19736,140076542137,2025-05-03,-14.79,Restaurant,DIN,Food,Dining
T41595,862748395870,2025-05-05,-40.88,Restaurant,DIN,Food,Dining
T43645,140076542137,2025-05-09,-48.81,Restaurant,DIN,Food,Dining
T62336,862748395870,2025-05-18,-45.07,Restaurant,DIN,Food,Dining
T24843,862748395870,2025-05-16,-75.33,Pepco,UTL,Utilities,Pepco
T64997,862748395870,2025-05-17,-149.94,Verizon,UTL,Utilities,Verizon
T64319,862748395870,2025-06-15,2954.51,Employer,PAY,Income,Salary
T81453,862748395870,2025-06-29,2837.95,Employer,PAY,Income,Salary
T57627,740562751042,2025-06-02,-2602.0,LandlordRent,HOU,Housing,Rent
T16600,740562751042,2025-06-18,-118.14,Grocer,GRS,Food,Groceries
T64686,140076542137,2025-06-16,-35.39,Grocer,GRS,Food,Groceries
T12932,140076542137,2025-06-19,-29.33,Grocer,GRS,Food,Groceries
T76585,140076542137,2025-06-07,-30.09,Grocer,GRS,Food,Groceries
T50800,740562751042,2025-06-19,-51.93,Grocer,GRS,Food,Groceries
T34122,140076542137,2025-06-07,-22.72,Grocer,GRS,Food,Groceries
T24927,862748395870,2025-06-18,-62.26,Grocer,GRS,Food,Groceries
T19184,740562751042,2025-06-14,-60.39,Grocer,GRS,Food,Groceries
T91979,862748395870,2025-06-16,-25.24,Restaurant,DIN,Food,Dining
T40805,862748395870,2025-06-23,-45.06,Restaurant,DIN,Food,Dining
T06052,740562751042,2025-06-21,-43.78,Restaurant,DIN,Food,Dining
T79569,862748395870,2025-06-09,-55.49,Restaurant,DIN,Food,Dining
T26989,862748395870,2025-06-10,-120.92,Pepco,UTL,Utilities,Pepco
T98549,740562751042,2025-06-19,-178.28,Verizon,UTL,Utilities,Verizon
T85172,740562751042,2025-07-15,2852.47,Employer,PAY,Income,Salary
T04392,862748395870,2025-07-29,2737.31,Employer,PAY,Income,Salary
T12517,740562751042,2025-07-02,-2325.0,LandlordRent,HOU,Housing,Rent
T34570,740562751042,2025-07-21,-58.9,Grocer,GRS,Food,Groceries
T71210,140076542137,2025-07-20,-25.69,Grocer,GRS,Food,Groceries
T30246,140076542137,2025-07-19,-50.98,Grocer,GRS,Food,Groceries
T15295,140076542137,2025-07-07,-97.85,Grocer,GRS,Food,Groceries
T67607,140076542137,2025-07-13,-110.88,Grocer,GRS,Food,Groceries
T26820,862748395870,2025-07-19,-75.04,Grocer,GRS,Food,Groceries
T96017,740562751042,2025-07-03,-98.43,Grocer,GRS,Food,Groceries
T66662,740562751042,2025-07-14,-48.52,Grocer,GRS,Food,Groceries
T74795,862748395870,2025-07-14,-29.72,Grocer,GRS,Food,Groceries
T03056,862748395870,2025-07-26,-39.58,Restaurant,DIN,Food,Dining
T18633,140076542137,2025-07-15,-35.71,Restaurant,DIN,Food,Dining
T67325,862748395870,2025-07-07,-17.87,Restaurant,DIN,Food,Dining
T57870,140076542137,2025-07-03,-11.99,Restaurant,DIN,Food,Dining
T65234,140076542137,2025-07-25,-54.03,Restaurant,DIN,Food,Dining
T67352,140076542137,2025-07-09,-119.2,Pepco,UTL,Utilities,Pepco
T86178,140076542137,2025-07-10,-166.38,Verizon,UTL,Utilities,Verizon
T07624,740562751042,2025-08-15,2167.21,Employer,PAY,Income,Salary
T31149,140076542137,2025-08-29,2582.24,Employer,PAY,Income,Salary
T88615,862748395870,2025-08-02,-1894.0,LandlordRent,HOU,Housing,Rent
T81024,140076542137,2025-08-06,-76.32,Grocer,GRS,Food,Groceries
T39259,140076542137,2025-08-04,-28.77,Grocer,GRS,Food,Groceries
T39062,862748395870,2025-08-16,-71.17,Grocer,GRS,Food,Groceries
T54269,862748395870,2025-08-20,-60.99,Grocer,GRS,Food,Groceries
T71612,740562751042,2025-08-15,-59.78,Grocer,GRS,Food,Groceries
T82617,862748395870,2025-08-17,-30.47,Grocer,GRS,Food,Groceries
T63178,740562751042,2025-08-21,-58.45,Restaurant,DIN,Food,Dining
T87463,140076542137,2025-08-17,-30.84,Restaurant,DIN,Food,Dining
T40737,740562751042,2025-08-06,-58.56,Restaurant,DIN,Food,Dining
T56952,140076542137,2025-08-18,-50.88,Restaurant,DIN,Food,Dining
T77719,740562751042,2025-08-03,-54.66,Restaurant,DIN,Food,Dining
T23982,740562751042,2025-08-08,-138.05,Pepco,UTL,Utilities,Pepco
T36716,740562751042,2025-08-16,-162.46,Verizon,UTL,Utilities,Verizon
T63947,862748395870,2025-09-15,2369.29,Employer,PAY,Income,Salary
T34286,862748395870,2025-09-29,2230.23,Employer,PAY,Income,Salary
T35148,862748395870,2025-09-02,-2740.0,LandlordRent,HOU,Housing,Rent
T53338,740562751042,2025-09-22,-53.07,Grocer,GRS,Food,Groceries
T69353,740562751042,2025-09-13,-100.61,Grocer,GRS,Food,Groceries
T70890,862748395870,2025-09-27,-67.54,Grocer,GRS,Food,Groceries
T31350,140076542137,2025-09-23,-59.32,Grocer,GRS,Food,Groceries
T53313,740562751042,2025-09-03,-60.58,Grocer,GRS,Food,Groceries
T92618,140076542137,2025-09-14,-33.41,Restaurant,DIN,Food,Dining
T09774,140076542137,2025-09-13,-14.33,Restaurant,DIN,Food,Dining
T09536,140076542137,2025-09-19,-39.18,Restaurant,DIN,Food,Dining
T40056,862748395870,2025-09-24,-21.51,Restaurant,DIN,Food,Dining
T57080,140076542137,2025-09-21,-49.91,Restaurant,DIN,Food,Dining
T53392,862748395870,2025-09-11,-55.87,Restaurant,DIN,Food,Dining
T84889,740562751042,2025-09-20,-78.74,Pepco,UTL,Utilities,Pepco
T90228,740562751042,2025-09-15,-50.71,Verizon,UTL,Utilities,Verizon
T71105,740562751042,2025-10-15,2904.26,Employer,PAY,Income,Salary
T41644,140076542137,2025-10-29,3044.33,Employer,PAY,Income,Salary
T07419,862748395870,2025-10-02,-2536.0,LandlordRent,HOU,Housing,Rent
T76717,740562751042,2025-10-16,-20.95,Grocer,GRS,Food,Groceries
T04159,862748395870,2025-10-18,-104.14,Grocer,GRS,Food,Groceries
T85995,140076542137,2025-10-09,-87.19,Grocer,GRS,Food,Groceries
T30315,140076542137,2025-10-20,-51.14,Grocer,GRS,Food,Groceries
T65539,740562751042,2025-10-25,-46.25,Grocer,GRS,Food,Groceries
T89997,740562751042,2025-10-16,-61.89,Grocer,GRS,Food,Groceries
T05507,140076542137,2025-10-07,-54.64,Restaurant,DIN,Food,Dining
T91333,862748395870,2025-10-10,-28.12,Restaurant,DIN,Food,Dining
T94998,140076542137,2025-10-15,-55.84,Restaurant,DIN,Food,Dining
T35325,140076542137,2025-10-22,-46.58,Restaurant,DIN,Food,Dining
T14591,740562751042,2025-10-25,-24.76,Restaurant,DIN,Food,Dining
T46411,740562751042,2025-10-19,-14.64,Restaurant,DIN,Food,Dining
T14389,140076542137,2025-10-12,-40.31,Restaurant,DIN,Food,Dining
T07061,862748395870,2025-10-19,-171.93,Pepco,UTL,Utilities,Pepco
T87650,862748395870,2025-10-20,-53.86,Verizon,UTL,Utilities,Verizon
T97221,170630442878,2024-11-15,2572.57,Employer,PAY,Income,Salary
T59453,606254206243,2024-11-29,2643.9,Employer,PAY,Income,Salary
T30728,606254206243,2024-11-02,-1807.0,LandlordRent,HOU,Housing,Rent
T69703,170630442878,2024-11-21,-77.13,Grocer,GRS,Food,Groceries
T94308,459748511071,2024-11-14,-88.12,Grocer,GRS,Food,Groceries
T53165,170630442878,2024-11-08,-97.99,Grocer,GRS,Food,Groceries
T04478,170630442878,2024-11-09,-92.53,Grocer,GRS,Food,Groceries
T48561,606254206243,2024-11-26,-44.92,Grocer,GRS,Food,Groceries
T37023,170630442878,2024-11-23,-33.7,Grocer,GRS,Food,Groceries
T19150,170630442878,2024-11-07,-39.8,Restaurant,DIN,Food,Dining
T24088,459748511071,2024-11-20,-30.6,Restaurant,DIN,Food,Dining
T02821,606254206243,2024-11-20,-28.29,Restaurant,DIN,Food,Dining
T87186,170630442878,2024-11-04,-43.92,Restaurant,DIN,Food,Dining
T73510,170630442878,2024-11-25,-59.24,Restaurant,DIN,Food,Dining
